id,current_date,future_date,current_price,future_price,rarity,Legendary,Artifact,Creature,Enchantment,Instant,Land,Planeswalker,Sorcery
70b88869-0375-53c6-9bc3-401444996a6a,2016-07-22,2016-09-23,0.87,0.42,Rare,0,0,1,0,0,0,0,0
70bb160c-a61a-52cf-b834-15c1cf953996,2017-01-20,2017-03-24,0.39,0.22,Uncommon,0,0,0,1,0,0,0,0
70c86d42-1784-5d3f-8ae9-840c4e94b52a,2014-02-07,2014-04-11,0.72,0.28,Rare,0,0,0,0,0,0,0,1
70d57d40-1d14-5846-a7c4-95a9c35e0ea1,2012-05-04,2012-07-06,2.12,2.58,Mythic,0,0,1,0,0,0,0,0
70dbc904-43d3-5374-a933-00acb0a72442,2017-07-14,2017-09-15,0.15,0.13,Common,0,0,1,0,0,0,0,0
70e371ec-1f56-5ae0-aec3-28be862170c3,2018-04-27,2018-06-29,0.15,0.13,Common,0,1,0,0,0,0,0,0
70ffd9df-4ea2-58fe-913e-e09c5fc6e436,2017-09-29,2017-12-01,0.15,0.13,Common,0,0,1,0,0,0,0,0
71000b56-8132-513b-af0b-88be35f34877,2018-01-19,2018-03-23,0.24,0.2,Uncommon,0,0,0,0,0,1,0,0
7113071d-2653-564b-b772-60aaf6d606a1,2015-10-02,2015-12-04,0.25,0.19,Uncommon,0,0,1,0,0,0,0,0
7131411d-9d0c-5280-9830-fe5a8a4573dc,2011-05-13,2011-07-15,0.44,0.32,Rare,0,0,0,1,0,0,0,0
7142ad1f-8847-51f1-b874-a0ec1584918c,2018-01-19,2018-03-23,0.49,0.29,Rare,0,1,0,0,0,0,0,0
71574ca9-0fb6-5b23-b52f-8dba1a9d7b9c,2015-03-27,2015-05-29,0.15,0.14,Common,0,0,0,0,0,0,0,1
715879f3-6773-5ea1-adc1-133d7ea93797,2013-09-27,2013-11-29,2.18,1.17,Rare,0,0,1,0,0,0,0,0
716d217e-e1e7-5443-912b-a26ff52dc399,2017-01-20,2017-03-24,0.31,0.2,Uncommon,0,0,1,0,0,0,0,0
716e9674-dc29-5df5-8120-b1e737f277c1,2015-03-27,2015-05-29,0.72,0.41,Uncommon,0,0,0,0,1,0,0,0
716f5927-868a-54b3-9a3e-6e10624e54d2,2016-01-22,2016-03-25,0.22,0.15,Uncommon,0,0,1,0,0,0,0,0
716f7a23-8531-510f-bbe5-7e7268205d5c,2012-10-05,2012-12-07,0.99,1.13,Rare,0,0,0,0,0,0,0,1
7183dc8a-6891-5f92-b5a8-4572d246c240,2015-01-23,2015-03-27,0.15,0.11,Common,0,0,0,0,0,0,0,1
7199faea-4d5c-5302-bdda-7f4a9317d8ec,2017-07-14,2017-09-15,0.15,0.13,Common,0,1,0,0,0,0,0,0
71b0445a-8dfa-5f43-97ec-bebe63523f86,2018-04-27,2018-06-29,0.25,0.24,Common,0,0,0,0,1,0,0,0
71b3dfa3-b706-5640-94db-c25ed55f5186,2018-07-13,2018-09-14,1.6,0.72,Rare,0,0,0,0,1,0,0,0
71b7c2e2-7af2-583c-a65b-d91474d13175,2015-01-23,2015-03-27,0.15,0.13,Common,0,0,1,0,0,0,0,0
71b7c7d3-2393-5db5-bd6d-13f2a6029134,2015-10-02,2015-12-04,0.23,0.16,Uncommon,0,0,1,0,0,0,0,0
71c03700-b532-5a23-bf58-95937321ae41,2015-01-23,2015-03-27,0.16,0.11,Common,0,0,0,0,0,0,0,1
71c355eb-6b17-528d-b465-90db84dd265b,2014-09-26,2014-11-28,0.16,0.12,Common,0,0,0,0,0,0,0,1
71cdf10c-e789-5a07-9c26-0ea243546c70,2016-01-22,2016-03-25,0.23,0.17,Uncommon,0,0,0,1,0,0,0,0
71dbc9d9-f1bf-5840-a5e2-21831bbc2864,2011-07-15,2011-09-16,1.77,1.87,Rare,0,0,0,0,0,0,0,1
71dcec28-40c5-5124-8864-765c77e77636,2018-01-19,2018-03-23,0.23,0.2,Uncommon,0,0,1,0,0,0,0,0
71f6ed25-2a54-5e74-9343-4197f8b1cde0,2014-02-07,2014-04-11,0.16,0.12,Common,0,0,1,0,0,0,0,0
71f9fdad-ba40-5771-81d9-6b4099a04a1c,2018-04-27,2018-06-29,4.94,4.55,Rare,0,0,0,0,0,1,0,0
71fdd878-228f-5f3d-8a9b-343dbcd2a139,2014-09-26,2014-11-28,5.79,1.78,Rare,0,0,1,0,0,0,0,0
72035da2-eda1-5cb6-bc6d-46cb5b11ffe5,2014-09-26,2014-11-28,0.43,0.34,Uncommon,0,0,0,0,1,0,0,0
72058c5e-a5e6-5482-81b2-47b5a4090453,2017-04-28,2017-06-30,0.15,0.14,Common,0,0,1,0,0,0,0,0
720b4395-3245-5872-95c9-cf09d25db299,2015-07-17,2015-09-18,1,0.8,Rare,0,0,1,0,0,0,0,0
720bf8c8-703f-5f3e-8ee3-d36564412025,2018-01-19,2018-03-23,1,0.75,Uncommon,0,0,1,0,0,0,0,0
720e8879-448f-5097-90ba-dd3d4b075b19,2015-10-02,2015-12-04,0.74,0.33,Rare,0,0,0,0,0,0,0,1
723394b9-6ee4-55d2-a2c5-d5fb0503ec26,2015-07-17,2015-09-18,0.25,0.2,Uncommon,0,0,0,0,1,0,0,0
72417641-5f49-59bf-9d1d-eb62f73cd772,2016-04-08,2016-06-10,0.59,0.3,Rare,0,0,0,0,0,0,0,1
7241f899-ad41-579c-8f53-d09bac6e5382,2017-01-20,2017-03-24,0.25,0.15,Uncommon,0,0,0,1,0,0,0,0
7244cf8b-1424-50b4-945e-5d5a94059d8b,2013-02-01,2013-04-05,1.27,0.56,Rare,0,0,1,0,0,0,0,0
72486866-2e0b-59b8-a111-c04ce6f18497,2015-01-23,2015-03-27,7.87,4.94,Mythic,0,0,1,0,0,0,0,0
725b7e18-ff72-54c0-b76e-610c3650019f,2017-04-28,2017-06-30,0.15,0.14,Common,0,0,0,0,1,0,0,0
72728e68-7234-5fe1-901a-2fed40a2dfe6,2018-10-05,2018-12-07,0.13,0.11,Common,0,0,1,0,0,0,0,0
727ef714-81f0-52a5-af1e-304dc0790fa1,2014-09-26,2014-11-28,0.48,0.21,Rare,0,0,1,0,0,0,0,0
7287cd47-3b23-5604-adae-52374c110605,2016-07-22,2016-09-23,0.15,0.15,Common,0,0,1,0,0,0,0,0
7291092a-cac5-5eba-b423-eaea9a21db55,2018-04-27,2018-06-29,0.16,0.13,Common,0,0,1,0,0,0,0,0
72a0887a-cb11-55fb-a0d0-2799d1b38055,2017-01-20,2017-03-24,0.52,0.33,Rare,0,0,1,0,0,0,0,0
72a72764-b117-57b8-9619-4cfd21c40a54,2015-03-27,2015-05-29,0.15,0.13,Common,0,0,1,0,0,0,0,0
72a7ce4e-bc73-5780-a20c-61a39b75d130,2012-05-04,2012-07-06,2.18,1.13,Rare,0,0,0,0,0,1,0,0
72dac3e9-05b5-5a71-b332-4e1115884b7b,2014-05-02,2014-07-04,0.14,0.14,Common,0,0,1,0,0,0,0,0
72e85fe4-6c8e-538e-b061-e86566663222,2013-09-27,2013-11-29,0.52,0.33,Rare,0,1,0,0,0,0,0,0
730692cb-38b9-5810-a335-01a2518ec4f3,2015-03-27,2015-05-29,0.18,0.11,Common,0,0,0,0,0,1,0,0
73264084-3a53-5fcc-b8fa-df5cfc3d71e2,2014-09-26,2014-11-28,0.15,0.14,Common,0,0,1,0,0,0,0,0
736b464e-e1f3-5427-a3e9-aaf072d2c29c,2018-01-19,2018-03-23,0.16,0.15,Common,0,0,1,0,0,0,0,0
73713910-6253-51af-b12b-926cdbe3c1cf,2016-09-30,2016-12-02,7.19,3.99,Mythic,1,0,0,0,0,0,1,0
7376f672-ebd4-57c8-acdc-a10fb0022837,2014-02-07,2014-04-11,1.16,0.47,Rare,0,1,0,0,0,0,0,0
73864c13-2eed-5ba3-8532-b4f001f4d399,2013-09-27,2013-11-29,1.5970913374411,0.33,Uncommon,0,0,1,0,0,0,0,0
738f5d88-b165-59f1-a375-045ba8ed7b5b,2012-07-13,2012-09-14,10.15,7.53,Mythic,0,0,1,0,0,0,0,0
7395fd64-98b0-5ed1-85bf-1ad0f44ff030,2015-03-27,2015-05-29,0.99,0.65,Uncommon,0,0,0,0,0,0,0,1
7397fbf0-3451-51e9-aba3-37e0180632d7,2017-07-14,2017-09-15,0.14,0.15,Uncommon,0,0,1,0,0,0,0,0
73a3168f-6b84-5272-9538-bf9f5f27a4f1,2013-05-03,2013-07-05,1.59,0.9,Rare,0,0,0,0,1,0,0,0
73b30d8f-959d-5a57-a43c-70944843340a,2011-02-04,2011-04-08,8.78,6.93,Mythic,0,0,1,0,0,0,0,0
73b98c03-f802-5a6c-8ee2-07a43529801a,2016-01-22,2016-03-25,0.15,0.14,Common,0,0,0,0,1,0,0,0
741766dc-6c23-5781-8567-662879905c48,2014-02-07,2014-04-11,1.28,0.35,Rare,0,0,1,0,0,0,0,0
741f4df1-d20e-59b7-b3c4-0833099ae8e7,2017-04-28,2017-06-30,0.16,0.13,Common,0,0,0,0,1,0,0,0
74203328-7738-5de7-9187-951aee8b4165,2014-09-26,2014-11-28,2,0.86,Mythic,1,1,0,0,0,0,0,0
74292dfe-8acd-503a-a188-51ea9612a5e9,2018-01-19,2018-03-23,0.23,0.19,Uncommon,0,0,1,0,0,0,0,0
742b6760-8aa4-56b8-8080-83592b8bbd87,2017-07-14,2017-09-15,0.55,1.9,Rare,0,1,0,0,0,0,0,0
7442a705-e34c-5362-8bf1-b4fac3b9007b,2018-10-05,2018-12-07,0.25,0.25,Rare,0,0,1,0,0,0,0,0
74461ef1-2af5-58de-93f1-5538801c3e2f,2018-01-19,2018-03-23,0.2,0.15,Common,0,0,1,0,0,0,0,0
7449944c-5b7f-516c-806c-bee6f3d8bba3,2018-01-19,2018-03-23,0.48,0.26,Rare,0,0,0,1,0,0,0,0
74678642-4fe9-5f54-b24e-eedd0f650963,2012-10-05,2012-12-07,15.11,19.93,Mythic,0,0,1,0,0,0,0,0
74717027-22b1-5a77-9ba6-ba0d7f66eb65,2015-03-27,2015-05-29,0.15,0.12,Common,0,0,0,0,0,0,0,1
74762e9c-e6ee-5fa0-b418-9bf9cc482050,2011-09-30,2011-12-02,7.15,4.8,Rare,0,0,0,0,0,1,0,0
74857197-2907-59c7-a7e1-5e09655b80cf,2016-09-30,2016-12-02,0.19,0.13,Uncommon,0,0,0,0,0,0,0,1
748643fa-099b-52ca-a941-e4fec0b45daa,2018-04-27,2018-06-29,0.3,0.24,Uncommon,0,0,0,0,0,0,0,1
749eb960-8c64-50f8-990b-ae760f66129f,2013-05-03,2013-07-05,1.25,0.6,Rare,1,0,1,0,0,0,0,0
74a86f80-0c48-51d0-abdf-ab80757f2bf9,2015-01-23,2015-03-27,0.15,0.12,Common,0,0,0,0,1,0,0,0
74abd675-dac8-5374-a3d2-a965ee43019a,2018-01-19,2018-03-23,0.24,0.2,Uncommon,0,0,0,0,0,0,0,1
74c6e359-0227-5985-aa55-d6701701a7b4,2018-07-13,2018-09-14,0.23,0.2,Uncommon,0,0,0,0,0,0,0,1
74cf69f5-3ab7-5347-bfc4-ea00827a207f,2015-10-02,2015-12-04,0.15,0.14,Common,0,0,1,0,0,0,0,0
7512439e-f3e2-563f-8ae0-b7d103758fb1,2016-07-22,2016-09-23,0.15,0.14,Common,0,1,0,0,0,0,0,0
75357740-ad21-5def-b9dd-d2b4dc11f96d,2013-09-27,2013-11-29,3.19,1.5,Rare,1,1,0,1,0,0,0,0
753b4934-d291-5adf-a1f6-cdeaadba81e6,2015-01-23,2015-03-27,2.11,0.79,Rare,1,0,1,0,0,0,0,0
753b7090-ea7e-54cf-85af-c97dffdacad5,2016-01-22,2016-03-25,0.25,0.17,Uncommon,0,0,1,0,0,0,0,0
753fb4f6-9274-594a-b695-64caf6a3bf40,2018-07-13,2018-09-14,0.15,0.13,Common,0,0,1,0,0,0,0,0
75441d0e-9158-5f94-a499-0ef5f01cdce2,2015-07-17,2015-09-18,0.24,0.18,Uncommon,0,0,0,1,0,0,0,0
7553f9ab-50db-51d9-8dab-068da11612b2,2018-01-19,2018-03-23,0.15,0.15,Common,0,0,0,0,1,0,0,0
75c155ba-0355-54f5-9acb-fe91c3c33e74,2017-01-20,2017-03-24,0.18,0.14,Common,0,0,1,0,0,0,0,0
75c8495d-304c-54ad-973f-35082f0e5f2d,2018-07-13,2018-09-14,0.15,0.15,Common,0,0,0,0,1,0,0,0
75e8db6b-eb97-5e18-a151-1a1c260de658,2015-01-23,2015-03-27,0.15,0.13,Common,0,0,1,0,0,0,0,0
76175950-5ddf-55f1-afc7-7ee30b4f5cfa,2011-09-30,2011-12-02,3.67,6.39,Rare,0,0,1,0,0,0,0,0
762091e1-8b9d-5a58-877e-b77f96bbc579,2015-03-27,2015-05-29,0.72,0.39,Rare,0,0,0,1,0,0,0,0
7639cd47-fc90-58b9-a31a-2a990996a276,2014-09-26,2014-11-28,0.27,0.56,Uncommon,0,0,1,0,0,0,0,0
763b42b5-f28e-5f9c-b49a-f579d0c546d5,2018-04-27,2018-06-29,0.15,0.13,Common,0,0,1,0,0,0,0,0
763eba1a-12d3-5e90-9cca-67bddcc2b143,2017-04-28,2017-06-30,1.5970913374411,0.24,Common,0,0,0,0,0,1,0,0
76447d49-54de-5a96-95b0-5565ee3b06a7,2018-04-27,2018-06-29,0.25,0.24,Uncommon,1,0,1,0,0,0,0,0
764a6219-d8d4-5c90-b250-30311b92593a,2018-01-19,2018-03-23,0.15,0.15,Common,0,0,0,1,0,0,0,0
76523706-5996-52e3-b3c1-4a41419acc6c,2014-09-26,2014-11-28,0.37,0.19,Uncommon,0,0,1,0,0,0,0,0
7654529b-2338-5209-a9be-897ebe6671c6,2015-03-27,2015-05-29,0.15,0.13,Common,0,0,1,0,0,0,0,0
765d7a53-598f-5375-be07-ee742e025fa6,2016-04-08,2016-06-10,15.25,8.99,Rare,0,0,0,0,0,1,0,0
7671c321-2895-5b95-8bf4-846a2b59e134,2017-09-29,2017-12-01,0.22,0.22,Uncommon,0,0,1,0,0,0,0,0
767fe953-7cf5-5bdd-89f4-1605c0ac3942,2014-02-07,2014-04-11,0.82,0.61,Uncommon,0,0,1,0,0,0,0,0
7685b62c-0536-55bf-91b2-75ac7a9e8ceb,2014-09-26,2014-11-28,3.74,2,Mythic,1,0,1,0,0,0,0,0
76b2912b-c572-5502-9ca9-aadaba4eb201,2016-01-22,2016-03-25,0.2,0.15,Common,0,0,0,0,0,1,0,0
76b2f4ca-8977-55fb-9d27-875adf264fc3,2016-07-22,2016-09-23,0.99,0.4,Rare,0,0,1,0,0,0,0,0
76c7bcfb-49c1-54df-a6d4-662fba4ffbe6,2017-01-20,2017-03-24,0.16,0.15,Common,0,0,1,0,0,0,0,0
76e66f5f-e438-5b73-8462-5cd864d63f70,2017-01-20,2017-03-24,0.9,0.48,Rare,0,1,0,0,0,0,0,0
76efdbe7-ba74-5001-8cf9-7be5ee5ceb33,2016-04-08,2016-06-10,1.03,0.51,Rare,0,0,0,0,1,0,0,0
76fd5c91-7cb3-56be-aa58-7f44e5444985,2018-01-19,2018-03-23,0.24,0.21,Uncommon,0,0,0,0,0,0,0,1
76fd8b2c-19eb-5124-aa15-49ddb3acfe06,2016-01-22,2016-03-25,0.68,0.49,Rare,0,0,1,0,0,0,0,0
7702389f-f378-536f-aaad-c39315cc9b28,2014-02-07,2014-04-11,0.2,0.15,Common,0,0,0,0,1,0,0,0
77086124-8693-52c1-97a0-0492ce1d0971,2014-09-26,2014-11-28,0.17,0.14,Common,0,0,1,0,0,0,0,0
77116f00-c769-578c-a523-3d84465b1c13,2013-09-27,2013-11-29,1.5970913374411,0.28,Uncommon,0,0,1,0,0,0,0,0
7716e701-8056-56ce-a8da-523d1fd16545,2013-02-01,2013-04-05,0.67,0.28,Rare,0,0,1,0,0,0,0,0
771b0072-c2af-5b7d-87e1-63ea559b73e0,2018-04-27,2018-06-29,0.24,0.24,Uncommon,0,0,0,0,0,1,0,0
771b1a7b-0e26-53e4-a6ee-03797ebe292f,2018-04-27,2018-06-29,0.15,0.12,Common,0,0,1,0,0,0,0,0
771d028c-900e-5975-b93a-7885d41b6899,2015-10-02,2015-12-04,0.15,0.14,Common,0,1,0,0,0,0,0,0
7721394b-e5a5-5b87-b513-47dfd94f8c0e,2017-04-28,2017-06-30,0.2,0.75,Common,0,0,1,0,0,0,0,0
774121ef-76ac-5fd3-bf29-75a95940ebff,2015-03-27,2015-05-29,0.33,0.2,Uncommon,0,0,1,0,0,0,0,0
774726b3-83fd-5f12-97f8-1d45beb2b197,2018-10-05,2018-12-07,1.91,0.51,Rare,0,0,1,0,0,0,0,0
7749c5bf-0e29-525d-ae89-16e731489ae8,2011-09-30,2011-12-02,1.55,0.8,Rare,0,0,1,0,0,0,0,0
774db6fe-a204-577e-b5ab-2ebeb2006793,2018-07-13,2018-09-14,0.38,2.95,Common,0,0,0,0,1,0,0,0
7754d934-0ce6-558c-8356-3cc530aa3307,2017-09-29,2017-12-01,0.2,0.19,Uncommon,0,0,1,0,0,0,0,0
7755b890-8a07-534b-b50e-a3ba45b7fc5d,2018-07-13,2018-09-14,0.23,0.19,Uncommon,0,0,1,0,0,0,0,0
77578c54-729a-5ac2-b7ad-ce21e3150cb6,2017-09-29,2017-12-01,0.5,0.38,Rare,0,0,1,0,0,0,0,0
7772dd27-ef4b-5e4c-b84a-d9811faea55d,2013-09-27,2013-11-29,1.5970913374411,0.14,Common,0,0,1,0,0,0,0,0
77b1f300-be27-533a-9e3f-db103e1a8aeb,2018-04-27,2018-06-29,0.35,0.29,Rare,0,0,1,0,0,0,0,0
77bdc5cf-a7dc-5bb7-8aba-4758faeb6a7c,2016-01-22,2016-03-25,0.49,0.32,Rare,0,0,0,0,0,0,0,1
77de03b2-517b-5404-be2b-74a381f15c17,2011-09-30,2011-12-02,1.45,0.92,Rare,0,0,0,0,1,0,0,0
77e2d575-b482-57ab-8b6e-573a8c288879,2015-03-27,2015-05-29,0.45,0.2,Common,0,0,0,0,0,0,0,1
77ebffa7-7e05-5be2-b3e3-0c1ab6190ba0,2012-07-13,2012-09-14,0.43,0.39,Rare,0,0,1,0,0,0,0,0
77f41865-a102-5daf-913d-c3a24955b978,2014-09-26,2014-11-28,0.35,0.15,Common,0,0,0,0,0,1,0,0
77fa1f8f-1d84-5890-a0dc-02fc8650493d,2017-09-29,2017-12-01,0.16,0.13,Common,0,1,0,0,0,0,0,0
7808b911-aeb0-5905-a5f9-86df61b101fb,2015-01-23,2015-03-27,0.25,0.15,Uncommon,0,0,0,0,1,0,0,0
7827029e-4290-5060-9b06-ea31164303c2,2011-09-30,2011-12-02,1.11,1.15,Rare,0,0,0,1,0,0,0,0
7848fbcf-4b74-51a0-977e-606220cae2c4,2013-02-01,2013-04-05,0.63,0.43,Rare,0,0,1,0,0,0,0,0
7851ac7d-1129-5e7f-8f50-18fba9bc5168,2015-03-27,2015-05-29,0.25,0.18,Uncommon,0,0,1,0,0,0,0,0
7871f293-c59e-5ca9-8deb-5fec8928ceb9,2015-01-23,2015-03-27,0.24,0.17,Uncommon,0,0,1,0,0,0,0,0
78a26c70-0ceb-5689-9c4c-15a9c08f6a85,2016-01-22,2016-03-25,0.15,0.14,Common,0,0,1,0,0,0,0,0
78a7f90e-dc19-51f3-a52e-3a7da979effb,2016-01-22,2016-03-25,0.15,0.13,Common,0,0,1,0,0,0,0,0
78ae039f-a476-5fee-be86-8e43791fcfb4,2016-01-22,2016-03-25,0.23,0.19,Uncommon,0,0,0,0,0,0,0,1
78b3a5fa-cbfe-56d5-a1b5-85cc654fc35b,2018-04-27,2018-06-29,0.3,0.2,Uncommon,1,0,1,0,0,0,0,0
78f36d9d-96f8-52ef-b329-583fb121da14,2018-04-27,2018-06-29,0.25,0.2,Uncommon,0,0,0,0,0,0,0,1
7901cfff-d452-5fee-bfb4-74b1ece8941e,2017-07-14,2017-09-15,0.75,0.29,Rare,0,0,0,0,0,0,0,1
791924f3-4ede-5dfe-9ca6-8b94ab6ff68e,2017-09-29,2017-12-01,0.75,0.42,Rare,0,0,1,0,0,0,0,0
791d5bda-4113-5fe5-84df-e792622d2574,2015-03-27,2015-05-29,0.15,0.13,Common,0,0,1,0,0,0,0,0
794eb041-2850-5e9d-b36b-bfc7d5d3b377,2015-03-27,2015-05-29,0.49,0.26,Rare,0,0,0,1,0,0,0,0
7951fea4-fd91-556e-b755-59c85704757a,2015-07-17,2015-09-18,0.3,0.19,Uncommon,0,0,1,0,0,0,0,0
795b8e7d-ceb7-5791-b99c-6c568ad4f7fe,2017-01-20,2017-03-24,0.16,0.14,Common,0,1,0,0,0,0,0,0
79981105-4ca2-5997-b2b6-bc8875619588,2016-07-22,2016-09-23,0.26,0.2,Uncommon,0,1,0,0,0,0,0,0
79a845b5-b22d-57db-9fab-283e565daa6d,2015-01-23,2015-03-27,0.51,0.25,Uncommon,0,0,1,0,0,0,0,0
79ac58c7-0a82-55c9-a586-f9ce03facbc0,2018-01-19,2018-03-23,0.17,0.15,Common,0,0,0,0,1,0,0,0
79bdaf5f-9170-5cda-9ef4-304bf97cb2d1,2018-10-05,2018-12-07,0.1,0.1,Common,0,0,1,0,0,0,0,0
79d73934-3e85-5832-86bf-21127476484b,2018-07-13,2018-09-14,1.26,0.82,Mythic,0,0,0,0,0,0,0,1
79da23f6-2ea5-575e-aa48-6f04084e0261,2018-10-05,2018-12-07,0.14,0.15,Uncommon,0,0,1,0,0,0,0,0
79e4fd23-0f15-5db9-bab9-4f3796ef069d,2015-07-17,2015-09-18,1.5970913374411,0.42,Uncommon,0,0,1,0,0,0,0,0
79ee1a63-6533-5ee8-afca-0f9e2181e448,2018-10-05,2018-12-07,0.1,0.1,Common,0,0,1,0,0,0,0,0
79f3c754-1a92-5af3-88fd-3dabcfc089f9,2014-09-26,2014-11-28,1.42,0.49,Rare,0,0,0,0,0,0,0,1
7a003606-0ab9-52c8-b57e-a59524594ba7,2015-07-17,2015-09-18,1.75,0.88,Rare,0,0,1,0,0,0,0,0
7a023319-5656-50db-a3b0-fa86e4925300,2016-07-22,2016-09-23,0.15,0.14,Common,0,0,0,0,1,0,0,0
7a0c3fdf-e9cf-582e-a6ec-56237e3bc687,2016-01-22,2016-03-25,0.15,0.13,Common,0,0,0,1,0,0,0,0
7a0e4c21-83c3-5e1e-b64a-119b74e86613,2017-09-29,2017-12-01,0.15,0.14,Common,0,0,1,0,0,0,0,0
7a290a84-8bc4-5da4-9140-7828d5152ae4,2017-07-14,2017-09-15,0.82,1.28,Rare,0,0,1,0,0,0,0,0
7a2b563f-b149-5900-bdd3-f87d188e1bbc,2013-09-27,2013-11-29,1.5970913374411,0.16,Common,0,0,0,0,1,0,0,0
7a3250dd-cfb8-53ac-bcc7-847d4750a964,2016-01-22,2016-03-25,0.24,0.16,Uncommon,0,0,0,0,0,0,0,1
7a563ca9-710b-5b7a-becd-e3f474a6d274,2014-05-02,2014-07-04,0.47,0.21,Rare,0,0,0,0,0,0,0,1
7a78a820-9efd-5dd4-887a-a06340a9656b,2014-09-26,2014-11-28,0.43,0.17,Uncommon,0,0,0,0,0,0,0,1
7a91aa76-2505-5ac0-ae0d-298684663929,2018-01-19,2018-03-23,0.7,0.22,Common,0,0,0,0,0,1,0,0
7a957e5e-35ff-53d3-bfaa-ef6ac6187f86,2017-01-20,2017-03-24,0.17,0.15,Common,0,0,1,0,0,0,0,0
7a977837-8f75-5096-90f6-9e862d94d9a5,2013-09-27,2013-11-29,1.5970913374411,0.21,Uncommon,0,0,1,1,0,0,0,0
7a9cc041-0df9-5365-8b7e-0552748c80f3,2015-03-27,2015-05-29,0.15,0.13,Common,0,0,1,0,0,0,0,0
7a9d87e8-10eb-59ed-9746-ab8ff6e7f814,2016-09-30,2016-12-02,0.58,0.29,Rare,1,0,1,0,0,0,0,0
7aa1af56-4009-54cd-a829-1309b8a5586b,2015-03-27,2015-05-29,0.16,0.11,Common,0,1,0,0,0,0,0,0
7aa288bb-4e51-5558-9663-c14f183c7c03,2013-09-27,2013-11-29,1.5970913374411,0.2,Uncommon,0,0,1,0,0,0,0,0
7aab696a-14d0-5f32-a733-5c7bf5fcd8a3,2016-07-22,2016-09-23,0.16,0.14,Common,0,0,1,0,0,0,0,0
7ad30f0a-d600-5149-80b1-36e1ce4728cf,2017-04-28,2017-06-30,0.15,0.14,Common,0,0,1,0,0,0,0,0
7ae0019a-9fb8-51ad-98f3-eede33b297c2,2015-03-27,2015-05-29,2.53,1.57,Rare,0,0,1,0,0,0,0,0
7ae2730b-4e88-5e2f-8793-4422a08f4413,2015-01-23,2015-03-27,0.34,0.13,Common,0,0,1,0,0,0,0,0
7ae6ad8d-563c-5076-855d-830ac1e96ef9,2013-02-01,2013-04-05,0.94,0.34,Rare,0,0,0,0,1,0,0,0
7aeab277-ac54-52f1-a7ba-2b1cd011e8ac,2018-10-05,2018-12-07,0.14,0.12,Common,0,0,1,0,0,0,0,0
7af5d8d8-a8a9-5ffa-b4f4-f3f436860286,2011-09-30,2011-12-02,0.74,0.36,Rare,0,0,1,0,0,0,0,0
7b14c8e7-f07c-5619-89a4-ea8f69f17db7,2016-04-08,2016-06-10,12.5,5.5,Rare,0,0,1,0,0,0,0,0
7b18553b-aa93-5786-97d7-79a2c3e29511,2011-09-30,2011-12-02,6.05,4.2,Mythic,0,0,0,0,0,0,0,1
7b21d9b3-1e74-5045-a298-3b17e372c0e2,2013-02-01,2013-04-05,2.99,3,Rare,0,0,1,0,0,0,0,0
7b290986-6517-51ee-bfa8-24079d3f91ca,2017-09-29,2017-12-01,0.23,0.19,Uncommon,0,0,1,0,0,0,0,0
7b39e706-8333-5e96-bb0f-27ba4d64dd96,2012-05-04,2012-07-06,1.26,0.62,Rare,0,0,1,0,0,0,0,0
7b442b09-bdb8-5191-ba9e-e4bcebdc6843,2013-09-27,2013-11-29,3.33,2.73,Rare,1,1,0,1,0,0,0,0
7b49dbcb-822a-5b24-9df8-ba3f5466cd43,2018-04-27,2018-06-29,0.24,0.3,Uncommon,0,0,1,0,0,0,0,0
7b6bd49e-e6a8-5adb-8260-e14e5520d270,2016-09-30,2016-12-02,1.61,2.49,Rare,0,1,1,0,0,0,0,0
7b765bc1-b633-596e-b5ab-d62a479ba8c7,2018-10-05,2018-12-07,7,3.41,Mythic,0,0,1,0,0,0,0,0
7b786230-28b0-5a3b-bab2-b3ea0fbc229d,2015-07-17,2015-09-18,1.5970913374411,0.41,Uncommon,0,0,1,0,0,0,0,0
7b9b32e0-7ddf-5865-a225-4a349c7ace5f,2012-07-13,2012-09-14,4.42,3.87,Rare,0,0,1,0,0,0,0,0
7ba5145b-e94c-5a79-8049-26d4ebcb4561,2017-09-29,2017-12-01,0.24,0.19,Uncommon,0,0,1,0,0,0,0,0
7baec4b8-703b-5027-a0ba-b080f890b577,2017-09-29,2017-12-01,0.25,0.2,Uncommon,0,0,1,0,0,0,0,0
7bc19328-67bc-5764-a4c7-df5d5c3705fe,2015-07-17,2015-09-18,0.76,0.4,Rare,0,0,1,0,0,0,0,0
7be81ed9-ac97-5657-92f5-82a00fb58ca1,2014-02-07,2014-04-11,0.16,0.13,Common,0,0,1,1,0,0,0,0
7bf34bb7-5958-5b6c-811a-12c8999ae605,2018-04-27,2018-06-29,0.15,0.12,Common,0,0,0,0,1,0,0,0
7bfaa16c-35f1-5c2e-9cd3-3e0f0060aa26,2017-09-29,2017-12-01,0.15,0.14,Common,0,1,1,0,0,0,0,0
7c173c7d-2f9e-5e91-a862-975d098116de,2015-10-02,2015-12-04,0.24,0.18,Uncommon,0,0,0,0,0,0,0,1
7c20122e-94b6-55dd-8131-bb32094b988b,2014-09-26,2014-11-28,0.79,0.38,Uncommon,0,0,0,0,1,0,0,0
7c2238cd-3960-5f11-9cb5-c618a8b48955,2016-09-30,2016-12-02,0.4,0.23,Rare,0,0,0,0,0,0,0,1
